TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.kechen.controller.MyController,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,18,318,39663,1569455252036,0.20108695652173914,1100000000000000000000111000000001101110000000000000000000000001110000000000000111100000000000000000011011111000001000000011111111101100000000000000000000000000000001000000000000000000,0.12307692307692308,11110100000000000000000000000000000000000000010000000000000001010,0.9285714285714286,11111110111111,0,0,13,2,0.1169811320754717,1111000001000010000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000111110000000000100000000000000000000000011111111111100100010,0.19298245614035087,000010010000000010010000010010010110010100000000000000000,1.0,11111111111111,0.42857142857142855,10101011100000,0.12307692307692308,11110010000000000000000000000000000000000000001000000000000000101
